ts,coin,gross_bps,best_buy,best_sell,mid_price
2026-06-30T12:26:43.160163+00:00,LINK,0.000,binance,okx,7.19
2026-06-30T12:26:43.160163+00:00,DOT,3.727,binance,bybit,0.81
2026-06-30T12:26:43.160163+00:00,TRX,1.260,okx,binance,0.32
2026-06-30T12:26:43.160163+00:00,SHIB,0.000,binance,okx,0.00
2026-06-30T12:26:43.160163+00:00,ATOM,0.000,okx,binance,1.51
2026-06-30T12:27:44.464693+00:00,BTC,0.389,bybit,binance,58894.85
2026-06-30T12:27:44.464693+00:00,ETH,1.084,binance,bybit,1567.78
2026-06-30T12:27:44.464693+00:00,SOL,0.000,binance,okx,72.76
2026-06-30T12:27:44.464693+00:00,BNB,1.831,okx,bybit,546.15
2026-06-30T12:27:44.464693+00:00,XRP,0.000,okx,binance,1.03
2026-06-30T12:27:44.464693+00:00,DOGE,1.420,binance,okx,0.07
2026-06-30T12:27:44.464693+00:00,ADA,0.000,okx,binance,0.14
2026-06-30T12:27:44.464693+00:00,AVAX,0.000,bybit,binance,6.44
2026-06-30T12:27:44.464693+00:00,LINK,0.000,binance,okx,7.20
2026-06-30T12:27:44.464693+00:00,DOT,0.000,okx,bybit,0.81
2026-06-30T12:27:44.464693+00:00,TRX,-0.315,okx,binance,0.32
2026-06-30T12:27:44.464693+00:00,SHIB,0.000,okx,bybit,0.00
2026-06-30T12:27:44.464693+00:00,ATOM,0.000,binance,binance,1.51
2026-06-30T12:28:46.114495+00:00,BTC,0.680,okx,binance,58846.00
2026-06-30T12:28:46.114495+00:00,ETH,1.086,bybit,okx,1565.92
2026-06-30T12:28:46.114495+00:00,SOL,1.376,binance,okx,72.70
2026-06-30T12:28:46.114495+00:00,BNB,0.549,binance,okx,546.09
2026-06-30T12:28:46.114495+00:00,XRP,0.000,binance,binance,1.03
2026-06-30T12:28:46.114495+00:00,DOGE,1.422,binance,okx,0.07
2026-06-30T12:28:46.114495+00:00,ADA,0.000,okx,binance,0.14
2026-06-30T12:28:46.114495+00:00,AVAX,0.000,binance,okx,6.44
2026-06-30T12:28:46.114495+00:00,LINK,0.000,binance,okx,7.19
2026-06-30T12:28:46.114495+00:00,DOT,1.242,okx,bybit,0.81
2026-06-30T12:28:46.114495+00:00,TRX,0.000,okx,okx,0.32
2026-06-30T12:28:46.114495+00:00,SHIB,-2.389,okx,bybit,0.00
2026-06-30T12:28:46.114495+00:00,ATOM,0.000,binance,binance,1.51
2026-06-30T12:29:47.172687+00:00,BTC,0.967,okx,binance,58869.15
2026-06-30T12:29:47.172687+00:00,ETH,0.319,binance,okx,1565.34
2026-06-30T12:29:47.172687+00:00,SOL,1.376,binance,okx,72.69
2026-06-30T12:29:47.172687+00:00,BNB,0.732,binance,okx,546.18
2026-06-30T12:29:47.172687+00:00,XRP,0.000,okx,binance,1.03
2026-06-30T12:29:47.172687+00:00,DOGE,1.423,binance,okx,0.07
2026-06-30T12:29:47.172687+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T12:29:47.172687+00:00,AVAX,0.000,binance,bybit,6.44
2026-06-30T12:29:47.172687+00:00,LINK,0.000,binance,okx,7.19
2026-06-30T12:29:47.172687+00:00,DOT,1.242,okx,bybit,0.80
2026-06-30T12:29:47.172687+00:00,TRX,0.000,okx,okx,0.32
2026-06-30T12:29:47.172687+00:00,SHIB,0.000,okx,okx,0.00
2026-06-30T12:29:47.172687+00:00,ATOM,0.000,bybit,binance,1.51
2026-06-30T12:30:48.499761+00:00,BTC,0.991,okx,binance,58831.11
2026-06-30T12:30:48.499761+00:00,ETH,0.192,bybit,binance,1564.38
2026-06-30T12:30:48.499761+00:00,SOL,0.000,binance,okx,72.67
2026-06-30T12:30:48.499761+00:00,BNB,0.549,binance,okx,545.99
2026-06-30T12:30:48.499761+00:00,XRP,0.000,binance,bybit,1.03
2026-06-30T12:30:48.499761+00:00,DOGE,1.423,binance,okx,0.07
2026-06-30T12:30:48.499761+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T12:30:48.499761+00:00,AVAX,0.000,okx,binance,6.42
2026-06-30T12:30:48.499761+00:00,LINK,1.391,binance,okx,7.19
2026-06-30T12:30:48.499761+00:00,DOT,1.243,okx,bybit,0.80
2026-06-30T12:30:48.499761+00:00,TRX,0.630,okx,binance,0.32
2026-06-30T12:30:48.499761+00:00,SHIB,0.000,okx,okx,0.00
2026-06-30T12:30:48.499761+00:00,ATOM,0.000,binance,binance,1.51
2026-06-30T12:31:50.560720+00:00,BTC,0.697,okx,binance,58855.45
2026-06-30T12:31:50.560720+00:00,ETH,0.767,okx,binance,1564.84
2026-06-30T12:31:50.560720+00:00,SOL,0.000,bybit,binance,72.71
2026-06-30T12:31:50.560720+00:00,BNB,0.000,binance,binance,546.00
2026-06-30T12:31:50.560720+00:00,XRP,0.000,okx,binance,1.03
2026-06-30T12:31:50.560720+00:00,DOGE,2.845,binance,okx,0.07
2026-06-30T12:31:50.560720+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T12:31:50.560720+00:00,AVAX,0.000,binance,bybit,6.43
2026-06-30T12:31:50.560720+00:00,LINK,0.000,binance,okx,7.19
2026-06-30T12:31:50.560720+00:00,DOT,2.485,okx,bybit,0.80
2026-06-30T12:31:50.560720+00:00,TRX,0.630,okx,binance,0.32
2026-06-30T12:31:50.560720+00:00,SHIB,-2.388,bybit,okx,0.00
2026-06-30T12:31:50.560720+00:00,ATOM,0.000,binance,binance,1.51
2026-06-30T12:32:51.853960+00:00,BTC,1.900,okx,binance,58836.89
2026-06-30T12:32:51.853960+00:00,ETH,0.895,okx,binance,1564.51
2026-06-30T12:32:51.853960+00:00,SOL,0.000,binance,binance,72.68
2026-06-30T12:32:51.853960+00:00,BNB,0.000,binance,binance,546.04
2026-06-30T12:32:51.853960+00:00,XRP,0.000,binance,binance,1.03
2026-06-30T12:32:51.853960+00:00,DOGE,0.000,binance,okx,0.07
2026-06-30T12:32:51.853960+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T12:32:51.853960+00:00,AVAX,0.000,binance,okx,6.42
2026-06-30T12:32:51.853960+00:00,LINK,0.000,binance,okx,7.19
2026-06-30T12:32:51.853960+00:00,DOT,3.727,binance,bybit,0.81
2026-06-30T12:32:51.853960+00:00,TRX,0.630,okx,binance,0.32
2026-06-30T12:32:51.853960+00:00,SHIB,0.000,okx,okx,0.00
2026-06-30T12:32:51.853960+00:00,ATOM,0.000,binance,binance,1.51
2026-06-30T12:33:53.788754+00:00,BTC,0.935,bybit,okx,58807.95
2026-06-30T12:33:53.788754+00:00,ETH,1.728,bybit,okx,1562.60
2026-06-30T12:33:53.788754+00:00,SOL,1.379,bybit,okx,72.52
2026-06-30T12:33:53.788754+00:00,BNB,1.466,binance,okx,545.56
2026-06-30T12:33:53.788754+00:00,XRP,0.970,okx,binance,1.03
2026-06-30T12:33:53.788754+00:00,DOGE,5.739,binance,okx,0.07
2026-06-30T12:33:53.788754+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T12:33:53.788754+00:00,AVAX,0.000,binance,okx,6.41
2026-06-30T12:33:53.788754+00:00,LINK,0.000,binance,binance,7.18
2026-06-30T12:33:53.788754+00:00,DOT,1.243,okx,bybit,0.80
2026-06-30T12:33:53.788754+00:00,TRX,1.260,bybit,okx,0.32
2026-06-30T12:33:53.788754+00:00,SHIB,0.000,okx,bybit,0.00
2026-06-30T12:33:53.788754+00:00,ATOM,0.000,binance,binance,1.51
2026-06-30T12:34:55.070077+00:00,BTC,1.369,bybit,binance,58794.53
2026-06-30T12:34:55.070077+00:00,ETH,0.000,binance,okx,1562.39
2026-06-30T12:34:55.070077+00:00,SOL,0.000,bybit,binance,72.49
2026-06-30T12:34:55.070077+00:00,BNB,0.000,binance,binance,545.42
2026-06-30T12:34:55.070077+00:00,XRP,0.000,binance,binance,1.03
2026-06-30T12:34:55.070077+00:00,DOGE,2.864,bybit,okx,0.07
2026-06-30T12:34:55.070077+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T12:34:55.070077+00:00,AVAX,0.000,binance,binance,6.41
2026-06-30T12:34:55.070077+00:00,LINK,0.000,binance,okx,7.18
2026-06-30T12:34:55.070077+00:00,DOT,1.243,okx,bybit,0.80
2026-06-30T12:34:55.070077+00:00,TRX,0.315,bybit,okx,0.32
2026-06-30T12:34:55.070077+00:00,SHIB,-2.396,okx,bybit,0.00
2026-06-30T12:34:55.070077+00:00,ATOM,0.000,binance,binance,1.51
2026-06-30T12:35:57.381245+00:00,BTC,1.343,okx,binance,58812.05
2026-06-30T12:35:57.381245+00:00,ETH,1.344,bybit,okx,1562.72
2026-06-30T12:35:57.381245+00:00,SOL,0.000,binance,binance,72.52
2026-06-30T12:35:57.381245+00:00,BNB,0.000,binance,binance,545.75
2026-06-30T12:35:57.381245+00:00,XRP,0.000,okx,binance,1.03
2026-06-30T12:35:57.381245+00:00,DOGE,2.862,binance,okx,0.07
2026-06-30T12:35:57.381245+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T12:35:57.381245+00:00,AVAX,1.558,okx,bybit,6.42
2026-06-30T12:35:57.381245+00:00,LINK,0.000,binance,okx,7.18
2026-06-30T12:35:57.381245+00:00,DOT,2.483,okx,bybit,0.81
2026-06-30T12:35:57.381245+00:00,TRX,0.000,okx,okx,0.32
2026-06-30T12:35:57.381245+00:00,SHIB,0.000,okx,bybit,0.00
2026-06-30T12:35:57.381245+00:00,ATOM,0.000,binance,binance,1.51
2026-06-30T12:36:59.009079+00:00,BTC,0.874,bybit,binance,58841.57
2026-06-30T12:36:59.009079+00:00,ETH,1.918,bybit,okx,1564.09
2026-06-30T12:36:59.009079+00:00,SOL,0.000,binance,okx,72.53
2026-06-30T12:36:59.009079+00:00,BNB,0.000,binance,binance,546.12
2026-06-30T12:36:59.009079+00:00,XRP,0.000,binance,binance,1.03
2026-06-30T12:36:59.009079+00:00,DOGE,5.719,bybit,okx,0.07
2026-06-30T12:36:59.009079+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T12:36:59.009079+00:00,AVAX,0.000,binance,okx,6.42
2026-06-30T12:36:59.009079+00:00,LINK,0.000,binance,okx,7.18
2026-06-30T12:36:59.009079+00:00,DOT,1.241,okx,bybit,0.81
2026-06-30T12:36:59.009079+00:00,TRX,1.575,okx,binance,0.32
2026-06-30T12:36:59.009079+00:00,SHIB,0.000,okx,okx,0.00
2026-06-30T12:36:59.009079+00:00,ATOM,0.000,binance,okx,1.51
2026-06-30T12:38:09.041468+00:00,BTC,1.052,bybit,binance,58828.90
2026-06-30T12:38:09.041468+00:00,ETH,1.471,bybit,binance,1563.35
2026-06-30T12:38:09.041468+00:00,SOL,0.000,binance,okx,72.46
2026-06-30T12:38:09.041468+00:00,BNB,0.733,okx,binance,546.02
2026-06-30T12:38:09.041468+00:00,XRP,0.000,binance,binance,1.03
2026-06-30T12:38:09.041468+00:00,DOGE,2.859,bybit,okx,0.07
2026-06-30T12:38:09.041468+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T12:38:09.041468+00:00,AVAX,0.000,okx,binance,6.42
2026-06-30T12:38:09.041468+00:00,LINK,0.000,binance,binance,7.17
2026-06-30T12:38:09.041468+00:00,DOT,0.000,okx,bybit,0.81
2026-06-30T12:38:09.041468+00:00,TRX,1.260,okx,binance,0.32
2026-06-30T12:38:09.041468+00:00,SHIB,-2.393,bybit,okx,0.00
2026-06-30T12:38:09.041468+00:00,ATOM,0.000,binance,binance,1.51
2026-06-30T12:39:20.220695+00:00,BTC,1.190,okx,binance,58818.50
2026-06-30T12:39:20.220695+00:00,ETH,0.256,bybit,okx,1563.49
2026-06-30T12:39:20.220695+00:00,SOL,0.000,binance,binance,72.45
2026-06-30T12:39:20.220695+00:00,BNB,0.000,binance,binance,545.97
2026-06-30T12:39:20.220695+00:00,XRP,0.000,binance,bybit,1.03
2026-06-30T12:39:20.220695+00:00,DOGE,0.000,binance,okx,0.07
2026-06-30T12:39:20.220695+00:00,ADA,0.000,binance,bybit,0.14
2026-06-30T12:39:20.220695+00:00,AVAX,0.000,okx,binance,6.42
2026-06-30T12:39:20.220695+00:00,LINK,1.394,binance,okx,7.17
2026-06-30T12:39:20.220695+00:00,DOT,0.000,okx,bybit,0.81
2026-06-30T12:39:20.220695+00:00,TRX,-0.315,okx,binance,0.32
2026-06-30T12:39:20.220695+00:00,SHIB,0.000,okx,bybit,0.00
2026-06-30T12:39:20.220695+00:00,ATOM,0.000,binance,binance,1.51
2026-06-30T12:40:27.831959+00:00,BTC,2.018,okx,binance,58863.84
2026-06-30T12:40:27.831959+00:00,ETH,0.767,okx,bybit,1564.88
2026-06-30T12:40:27.831959+00:00,SOL,0.000,okx,binance,72.53
2026-06-30T12:40:27.831959+00:00,BNB,0.000,binance,binance,546.14
2026-06-30T12:40:27.831959+00:00,XRP,0.000,binance,bybit,1.03
2026-06-30T12:40:27.831959+00:00,DOGE,0.000,binance,okx,0.07
2026-06-30T12:40:27.831959+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T12:40:27.831959+00:00,AVAX,0.000,binance,bybit,6.43
2026-06-30T12:40:27.831959+00:00,LINK,2.785,okx,binance,7.18
2026-06-30T12:40:27.831959+00:00,DOT,2.480,okx,bybit,0.81
2026-06-30T12:40:27.831959+00:00,TRX,0.000,okx,okx,0.32
2026-06-30T12:40:27.831959+00:00,SHIB,0.000,okx,bybit,0.00
2026-06-30T12:40:27.831959+00:00,ATOM,0.000,binance,binance,1.51
2026-06-30T12:41:33.808330+00:00,BTC,0.612,binance,okx,58835.80
2026-06-30T12:41:33.808330+00:00,ETH,1.407,binance,okx,1563.98
2026-06-30T12:41:33.808330+00:00,SOL,0.000,binance,binance,72.53
2026-06-30T12:41:33.808330+00:00,BNB,1.832,binance,okx,545.85
2026-06-30T12:41:33.808330+00:00,XRP,0.000,binance,okx,1.03
2026-06-30T12:41:33.808330+00:00,DOGE,1.431,binance,okx,0.07
2026-06-30T12:41:33.808330+00:00,ADA,0.000,binance,bybit,0.14
2026-06-30T12:41:33.808330+00:00,AVAX,0.000,binance,binance,6.42
2026-06-30T12:41:33.808330+00:00,LINK,0.000,binance,binance,7.18
2026-06-30T12:41:33.808330+00:00,DOT,1.240,okx,bybit,0.81
2026-06-30T12:41:33.808330+00:00,TRX,-0.315,okx,binance,0.32
2026-06-30T12:41:33.808330+00:00,SHIB,0.000,okx,okx,0.00
2026-06-30T12:41:33.808330+00:00,ATOM,0.000,binance,binance,1.51
2026-06-30T12:42:49.425014+00:00,BTC,1.690,okx,binance,58821.47
2026-06-30T12:42:49.425014+00:00,ETH,0.704,binance,okx,1563.55
2026-06-30T12:42:49.425014+00:00,SOL,0.000,bybit,binance,72.55
2026-06-30T12:42:49.425014+00:00,BNB,0.000,binance,binance,545.83
2026-06-30T12:42:49.425014+00:00,XRP,0.000,binance,okx,1.03
2026-06-30T12:42:49.425014+00:00,DOGE,0.000,binance,okx,0.07
2026-06-30T12:42:49.425014+00:00,ADA,0.000,binance,bybit,0.14
2026-06-30T12:42:49.425014+00:00,AVAX,0.000,binance,binance,6.41
2026-06-30T12:42:49.425014+00:00,LINK,0.000,binance,okx,7.18
2026-06-30T12:42:49.425014+00:00,DOT,0.000,okx,bybit,0.81
2026-06-30T12:42:49.425014+00:00,TRX,0.315,okx,binance,0.32
2026-06-30T12:42:49.425014+00:00,SHIB,0.000,okx,okx,0.00
2026-06-30T12:42:49.425014+00:00,ATOM,0.000,okx,binance,1.51
2026-06-30T12:44:58.840966+00:00,BTC,0.068,binance,okx,58843.70
2026-06-30T12:44:58.840966+00:00,ETH,0.703,binance,okx,1564.26
2026-06-30T12:44:58.840966+00:00,SOL,0.000,bybit,binance,72.51
2026-06-30T12:44:58.840966+00:00,BNB,0.000,binance,binance,545.95
2026-06-30T12:44:58.840966+00:00,XRP,0.000,binance,okx,1.03
2026-06-30T12:44:58.840966+00:00,DOGE,0.000,binance,okx,0.07
2026-06-30T12:44:58.840966+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T12:44:58.840966+00:00,AVAX,0.000,binance,binance,6.42
2026-06-30T12:44:58.840966+00:00,LINK,0.000,binance,okx,7.18
2026-06-30T12:44:58.840966+00:00,DOT,0.000,okx,bybit,0.81
2026-06-30T12:44:58.840966+00:00,TRX,1.260,bybit,okx,0.32
2026-06-30T12:44:58.840966+00:00,SHIB,0.000,okx,okx,0.00
2026-06-30T12:44:58.840966+00:00,ATOM,0.000,binance,binance,1.51
2026-06-30T12:45:59.725280+00:00,BTC,0.595,okx,binance,58810.25
2026-06-30T12:45:59.725280+00:00,ETH,1.663,okx,binance,1563.11
2026-06-30T12:45:59.725280+00:00,SOL,0.000,binance,okx,72.42
2026-06-30T12:45:59.725280+00:00,BNB,0.000,binance,binance,545.77
2026-06-30T12:45:59.725280+00:00,XRP,0.000,okx,binance,1.03
2026-06-30T12:45:59.725280+00:00,DOGE,1.430,binance,okx,0.07
2026-06-30T12:45:59.725280+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T12:45:59.725280+00:00,AVAX,0.000,binance,binance,6.42
2026-06-30T12:45:59.725280+00:00,LINK,2.788,binance,okx,7.17
2026-06-30T12:45:59.725280+00:00,DOT,0.000,okx,bybit,0.81
2026-06-30T12:45:59.725280+00:00,TRX,0.315,bybit,okx,0.32
2026-06-30T12:45:59.725280+00:00,SHIB,-2.391,okx,bybit,0.00
2026-06-30T12:45:59.725280+00:00,ATOM,0.000,okx,binance,1.51
2026-06-30T12:47:00.801736+00:00,BTC,1.072,binance,okx,58757.15
2026-06-30T12:47:00.801736+00:00,ETH,1.088,bybit,okx,1562.44
2026-06-30T12:47:00.801736+00:00,SOL,0.000,binance,binance,72.40
2026-06-30T12:47:00.801736+00:00,BNB,0.917,okx,binance,545.42
2026-06-30T12:47:00.801736+00:00,XRP,0.000,okx,binance,1.03
2026-06-30T12:47:00.801736+00:00,DOGE,0.000,bybit,binance,0.07
2026-06-30T12:47:00.801736+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T12:47:00.801736+00:00,AVAX,1.559,okx,binance,6.42
2026-06-30T12:47:00.801736+00:00,LINK,0.000,binance,binance,7.17
2026-06-30T12:47:00.801736+00:00,DOT,1.241,okx,bybit,0.81
2026-06-30T12:47:00.801736+00:00,TRX,0.000,okx,binance,0.32
2026-06-30T12:47:00.801736+00:00,SHIB,-2.394,okx,bybit,0.00
2026-06-30T12:47:00.801736+00:00,ATOM,0.000,binance,binance,1.51
2026-06-30T12:48:02.686730+00:00,BTC,0.901,bybit,binance,58695.35
2026-06-30T12:48:02.686730+00:00,ETH,0.513,binance,okx,1560.42
2026-06-30T12:48:02.686730+00:00,SOL,0.000,bybit,binance,72.32
2026-06-30T12:48:02.686730+00:00,BNB,0.734,okx,binance,545.22
2026-06-30T12:48:02.686730+00:00,XRP,0.000,binance,okx,1.03
2026-06-30T12:48:02.686730+00:00,DOGE,1.433,binance,okx,0.07
2026-06-30T12:48:02.686730+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T12:48:02.686730+00:00,AVAX,0.000,binance,bybit,6.42
2026-06-30T12:48:02.686730+00:00,LINK,0.000,okx,binance,7.16
2026-06-30T12:48:02.686730+00:00,DOT,1.241,okx,bybit,0.81
2026-06-30T12:48:02.686730+00:00,TRX,0.315,okx,binance,0.32
2026-06-30T12:48:02.686730+00:00,SHIB,-2.395,okx,bybit,0.00
2026-06-30T12:48:02.686730+00:00,ATOM,0.000,binance,binance,1.51
2026-06-30T12:49:03.844321+00:00,BTC,0.665,okx,binance,58684.05
2026-06-30T12:49:03.844321+00:00,ETH,0.320,binance,okx,1560.82
2026-06-30T12:49:03.844321+00:00,SOL,0.000,binance,okx,72.28
2026-06-30T12:49:03.844321+00:00,BNB,0.183,bybit,binance,545.00
2026-06-30T12:49:03.844321+00:00,XRP,0.000,binance,bybit,1.03
2026-06-30T12:49:03.844321+00:00,DOGE,0.000,binance,okx,0.07
2026-06-30T12:49:03.844321+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T12:49:03.844321+00:00,AVAX,0.000,binance,bybit,6.41
2026-06-30T12:49:03.844321+00:00,LINK,0.000,binance,binance,7.16
2026-06-30T12:49:03.844321+00:00,DOT,3.727,binance,bybit,0.81
2026-06-30T12:49:03.844321+00:00,TRX,0.315,okx,binance,0.32
2026-06-30T12:49:03.844321+00:00,SHIB,0.000,okx,okx,0.00
2026-06-30T12:49:03.844321+00:00,ATOM,0.000,binance,binance,1.51
2026-06-30T12:50:05.085148+00:00,BTC,1.079,okx,binance,58678.96
2026-06-30T12:50:05.085148+00:00,ETH,1.153,binance,okx,1561.32
2026-06-30T12:50:05.085148+00:00,SOL,0.000,bybit,binance,72.29
2026-06-30T12:50:05.085148+00:00,BNB,0.183,okx,binance,545.11
2026-06-30T12:50:05.085148+00:00,XRP,0.971,binance,bybit,1.03
2026-06-30T12:50:05.085148+00:00,DOGE,1.433,binance,okx,0.07
2026-06-30T12:50:05.085148+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T12:50:05.085148+00:00,AVAX,0.000,okx,binance,6.42
2026-06-30T12:50:05.085148+00:00,LINK,0.000,okx,binance,7.16
2026-06-30T12:50:05.085148+00:00,DOT,1.241,okx,bybit,0.81
2026-06-30T12:50:05.085148+00:00,TRX,2.836,okx,binance,0.32
2026-06-30T12:50:05.085148+00:00,SHIB,-2.395,bybit,okx,0.00
2026-06-30T12:50:05.085148+00:00,ATOM,0.000,binance,binance,1.51
2026-06-30T12:51:06.184249+00:00,BTC,1.369,okx,binance,58642.32
2026-06-30T12:51:06.184249+00:00,ETH,0.512,bybit,okx,1561.26
2026-06-30T12:51:06.184249+00:00,SOL,0.000,bybit,binance,72.35
2026-06-30T12:51:06.184249+00:00,BNB,2.018,bybit,binance,545.15
2026-06-30T12:51:06.184249+00:00,XRP,0.000,binance,okx,1.03
2026-06-30T12:51:06.184249+00:00,DOGE,2.866,bybit,okx,0.07
2026-06-30T12:51:06.184249+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T12:51:06.184249+00:00,AVAX,0.000,okx,binance,6.43
2026-06-30T12:51:06.184249+00:00,LINK,0.000,binance,binance,7.16
2026-06-30T12:51:06.184249+00:00,DOT,2.481,binance,bybit,0.81
2026-06-30T12:51:06.184249+00:00,TRX,0.315,okx,binance,0.32
2026-06-30T12:51:06.184249+00:00,SHIB,0.000,okx,okx,0.00
2026-06-30T12:51:06.184249+00:00,ATOM,0.000,binance,binance,1.51
2026-06-30T12:52:07.893234+00:00,BTC,0.631,okx,bybit,58630.65
2026-06-30T12:52:07.893234+00:00,ETH,0.833,bybit,okx,1560.88
2026-06-30T12:52:07.893234+00:00,SOL,0.000,binance,okx,72.30
2026-06-30T12:52:07.893234+00:00,BNB,0.550,bybit,binance,545.12
2026-06-30T12:52:07.893234+00:00,XRP,0.971,okx,bybit,1.03
2026-06-30T12:52:07.893234+00:00,DOGE,0.000,binance,okx,0.07
2026-06-30T12:52:07.893234+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T12:52:07.893234+00:00,AVAX,0.000,binance,bybit,6.42
2026-06-30T12:52:07.893234+00:00,LINK,0.000,binance,okx,7.16
2026-06-30T12:52:07.893234+00:00,DOT,0.000,okx,bybit,0.80
2026-06-30T12:52:07.893234+00:00,TRX,2.206,okx,binance,0.32
2026-06-30T12:52:07.893234+00:00,SHIB,0.000,okx,okx,0.00
2026-06-30T12:52:07.893234+00:00,ATOM,0.000,binance,binance,1.51
2026-06-30T12:53:09.367502+00:00,BTC,1.139,okx,binance,58652.64
2026-06-30T12:53:09.367502+00:00,ETH,0.833,bybit,okx,1560.51
2026-06-30T12:53:09.367502+00:00,SOL,0.000,binance,binance,72.34
2026-06-30T12:53:09.367502+00:00,BNB,0.000,okx,binance,545.50
2026-06-30T12:53:09.367502+00:00,XRP,0.971,okx,bybit,1.03
2026-06-30T12:53:09.367502+00:00,DOGE,0.000,binance,okx,0.07
2026-06-30T12:53:09.367502+00:00,ADA,0.000,okx,binance,0.14
2026-06-30T12:53:09.367502+00:00,AVAX,1.556,okx,bybit,6.43
2026-06-30T12:53:09.367502+00:00,LINK,1.397,binance,bybit,7.16
2026-06-30T12:53:09.367502+00:00,DOT,1.242,binance,bybit,0.81
2026-06-30T12:53:09.367502+00:00,TRX,0.315,okx,binance,0.32
2026-06-30T12:53:09.367502+00:00,SHIB,-2.395,okx,bybit,0.00
2026-06-30T12:53:09.367502+00:00,ATOM,0.000,binance,binance,1.51
2026-06-30T12:54:10.301032+00:00,BTC,1.313,okx,binance,58653.65
2026-06-30T12:54:10.301032+00:00,ETH,0.320,okx,bybit,1560.97
2026-06-30T12:54:10.301032+00:00,SOL,0.000,binance,okx,72.33
2026-06-30T12:54:10.301032+00:00,BNB,0.183,okx,binance,545.61
2026-06-30T12:54:10.301032+00:00,XRP,0.000,binance,okx,1.03
2026-06-30T12:54:10.301032+00:00,DOGE,0.000,bybit,binance,0.07
2026-06-30T12:54:10.301032+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T12:54:10.301032+00:00,AVAX,0.000,okx,binance,6.42
2026-06-30T12:54:10.301032+00:00,LINK,0.000,binance,okx,7.16
2026-06-30T12:54:10.301032+00:00,DOT,1.242,okx,bybit,0.80
2026-06-30T12:54:10.301032+00:00,TRX,0.315,okx,binance,0.32
2026-06-30T12:54:10.301032+00:00,SHIB,0.000,okx,okx,0.00
2026-06-30T12:54:10.301032+00:00,ATOM,0.000,binance,binance,1.51
2026-06-30T12:55:12.512932+00:00,BTC,1.278,bybit,okx,58670.95
2026-06-30T12:55:12.512932+00:00,ETH,1.537,bybit,okx,1561.77
2026-06-30T12:55:12.512932+00:00,SOL,1.382,bybit,okx,72.37
2026-06-30T12:55:12.512932+00:00,BNB,0.000,binance,binance,545.78
2026-06-30T12:55:12.512932+00:00,XRP,0.971,binance,okx,1.03
2026-06-30T12:55:12.512932+00:00,DOGE,1.432,binance,okx,0.07
2026-06-30T12:55:12.512932+00:00,ADA,0.000,okx,binance,0.14
2026-06-30T12:55:12.512932+00:00,AVAX,0.000,bybit,binance,6.43
2026-06-30T12:55:12.512932+00:00,LINK,1.396,binance,okx,7.16
2026-06-30T12:55:12.512932+00:00,DOT,0.000,okx,bybit,0.81
2026-06-30T12:55:12.512932+00:00,TRX,1.260,okx,binance,0.32
2026-06-30T12:55:12.512932+00:00,SHIB,-2.394,bybit,okx,0.00
2026-06-30T12:55:12.512932+00:00,ATOM,0.000,okx,binance,1.51
2026-06-30T12:56:03.734587+00:00,BTC,0.442,bybit,binance,58646.90
2026-06-30T12:56:03.734587+00:00,ETH,0.833,bybit,binance,1561.17
2026-06-30T12:56:03.734587+00:00,SOL,0.000,binance,okx,72.33
2026-06-30T12:56:03.734587+00:00,BNB,0.000,binance,binance,545.77
2026-06-30T12:56:03.734587+00:00,XRP,0.000,binance,okx,1.03
2026-06-30T12:56:03.734587+00:00,DOGE,0.000,binance,okx,0.07
2026-06-30T12:56:03.734587+00:00,ADA,0.000,binance,binance,0.14
2026-06-30T12:56:03.734587+00:00,AVAX,0.000,binance,binance,6.43
2026-06-30T12:56:03.734587+00:00,LINK,1.397,binance,bybit,7.16
2026-06-30T12:56:03.734587+00:00,DOT,3.726,okx,bybit,0.81
2026-06-30T12:56:03.734587+00:00,TRX,1.260,okx,binance,0.32
2026-06-30T12:56:03.734587+00:00,SHIB,0.000,okx,okx,0.00
2026-06-30T12:56:03.734587+00:00,ATOM,-6.609,okx,binance,1.51
2026-06-30T12:57:04.965425+00:00,BTC,1.195,okx,bybit,58572.90
2026-06-30T12:57:04.965425+00:00,ETH,0.321,bybit,okx,1559.93
2026-06-30T12:57:04.965425+00:00,SOL,0.000,binance,binance,72.27
